1408
BUS;dargent1;48.10358434;-1.700061824;Dargent
BUS;dargent2;48.10362582;-1.700255501;Dargent
BUS;diee2;48.11716191;-1.677352754;Hôtel Dieu
BUS;dieu1;48.11684469;-1.678335994;Hôtel Dieu
BUS;dieu2;48.11708302;-1.677843681;Hôtel Dieu
BUS;dieuw2;48.1173521;-1.678773784;Hôtel Dieu
BUS;dinan1;48.11718648;-1.682311466;Dinan
BUS;dinan2;48.11722355;-1.681542995;Dinan
BUS;discalc1;48.15436545;-1.686792378;Discalceat
BUS;discalc2;48.15426119;-1.6864958;Discalceat
BUS;domaine1;48.09769853;-1.642477959;Domaine
BUS;domaine2;48.09700128;-1.641654442;Domaine
BUS;donelie1;48.13006967;-1.684387512;Donelière
BUS;donelie2;48.13135806;-1.684598957;Donelière
BUS;donzelo1;48.12588428;-1.64196213;Donzelot
BUS;donzelo2;48.12585085;-1.641746124;Donzelot
BUS;doublee1;48.03435708;-1.723766025;Doublée
BUS;doublee3;48.03486387;-1.724756659;Doublée
BUS;doublee4;48.03573081;-1.723244791;Doublée
BUS;douro1;48.08346062;-1.667321286;Douro
BUS;douro2;48.0836956;-1.668194248;Douro
BUS;drlaen1;48.1811557;-1.63802554;Betton Centre
BUS;drlaen2;48.18168866;-1.638469075;Betton Centre
BUS;drlaene;48.18163636;-1.639178523;Betton Centre
BUS;duannno2;48.04085916;-1.671998967;Duchesse Anne
BUS;duanno1;48.04108731;-1.671122635;Duchesse Anne
BUS;duanpa1;48.1509083;-1.772114529;Duchesse Anne
BUS;duanpa2;48.15102049;-1.772009296;Duchesse Anne
BUS;duchann1;48.1192419;-1.66769447;Duchesse Anne
BUS;duchann2;48.11951093;-1.666716945;Duchesse Anne
BUS;dugues1;48.0214016;-1.737293364;Du Guesclin
BUS;dugues2;48.02099414;-1.738299942;Du Guesclin
BUS;dullin1;48.09339074;-1.681820745;Le Brix
BUS;dullin2;48.09310161;-1.681930439;Le Brix
BUS;durafou1;48.11452982;-1.658084856;Durafour
BUS;durafou2;48.11449161;-1.657671182;Durafour
BUS;durafou4;48.11361589;-1.656537536;Durafour Strasbourg
BUS;durafst1;48.11356997;-1.656805315;Durafour Strasbourg
BUS;durafst2;48.11460656;-1.655239918;Durafour Strasbourg
BUS;eboue1;48.08581508;-1.69407401;Félix Eboué
BUS;eboue2;48.08570481;-1.693872348;Félix Eboué
BUS;eccxve1;48.08851045;-1.697135876;Ecole Croix Verte
BUS;eccxve2;48.08885652;-1.696746846;Ecole Croix Verte
BUS;eclose1;48.04468417;-1.56227534;Eclosel
BUS;eclose2;48.04441898;-1.563627812;Eclosel
BUS;ecoagro1;48.11375763;-1.705093649;Agrocampus
BUS;ecoagro2;48.11341919;-1.704882679;Agrocampus
BUS;ecopa1;48.1529937;-1.706623484;Décoparc
BUS;ecopa2;48.15457912;-1.707321237;Décoparc
BUS;egchan1;48.08815046;-1.617029157;Chantepie Eglise
BUS;egchan2;48.08823597;-1.616818497;Chantepie Eglise
BUS;egchap;48.12475689;-1.865802165;Eglise
BUS;egherm1;48.12557372;-1.816294792;L'hermitage Eglise
BUS;egherm2;48.12613371;-1.816609918;L'hermitage Eglise
BUS;eglmord1;48.07196578;-1.849862367;Mordelles Eglise
BUS;eglmord2;48.07183947;-1.850285519;Mordelles Eglise
BUS;egverg1;48.06970935;-1.932393858;Le Verger Eglise
BUS;egverg2;48.06985809;-1.932827186;Le Verger Eglise
BUS;egvern1;48.04703857;-1.60256749;Vern Eglise
BUS;egvern2;48.04699351;-1.602692152;Vern Eglise
BUS;ensabb1;48.1711175;-1.642029454;Enseigne Abbaye
BUS;ensabb2;48.17121061;-1.641625492;Enseigne Abbaye
BUS;epalet1;48.01946016;-1.745224026;Epalet
BUS;epalet2;48.01958763;-1.745492352;Epalet
BUS;epimed1;48.08024575;-1.715496506;Médiathèque
BUS;epimed2;48.0802172;-1.715680844;Médiathèque
BUS;erenan1;48.15121393;-1.777306503;Renan
BUS;erenan2;48.15134946;-1.777255983;Renan
BUS;etangs1;48.04934241;-1.740480799;Etangs
BUS;etangs2;48.04932538;-1.740702963;Etangs
BUS;etgstg1;48.15073802;-1.825511852;Etang
BUS;etgstg2;48.15079573;-1.825049989;Etang
BUS;europe1;48.12827318;-1.657364656;Europe
BUS;europe2;48.12838398;-1.657080932;Europe
BUS;exupery1;48.12500707;-1.661376524;Saint Exupéry
BUS;exupery2;48.12520812;-1.66096775;Saint Exupéry
BUS;ferry1;48.12147995;-1.671059061;Jules Ferry
BUS;ferry2;48.1214098;-1.670790929;Jules Ferry
BUS;feval1;48.01755357;-1.6545251;Paul Féval
BUS;feval2;48.01727409;-1.654167356;Paul Féval
BUS;flume1;48.21887469;-1.784662722;Flume
BUS;flume2;48.21843278;-1.784146497;Flume
BUS;fonderi1;48.21444017;-1.628799611;Fonderies
BUS;fonderi2;48.21433003;-1.628916599;Fonderies
